Id;ProductName;CategoryId;CategoryName;AveragePrice
6145;Żelki, żujki, pianki 6;15;Słodycze;4.16
6146;Napoje niegazowane do 0,5 L 374;11;Napoje;1.91
6147;Herbata ziołowa ekspresowa 11;2;Artykuły spożywcze;4.20
6148;Żabka Cafe, Freshcafe REG 16;6;Żabka Cafe;2.99
6149;Kanapki świeże REG 5;3;Szybkie przekąski;5.73
6150;Ciastka nieczekoladowe 317;15;Słodycze;6.28
6151;Warzywa korzeniowe 43;18;Warzywa & Owoce & Rośliny;4.05
6152;Mleko UHT 61;17;Spożywka świeża;3.66
6153;Batony impulsowe 276;15;Słodycze;2.16
6154;Karma dla psa sucha 17;5;Niespożywcze;6.14
6155;Wino białe półwytrawne 11;20;Wino;20.59
6156;Akcesoria dekoracyjne 233;5;Niespożywcze;3.85
6157;Napoje niegazowane powyżej 0,5 L 150;11;Napoje;3.25
6158;Soki przecierowe powyżej 0,5 L 5;11;Napoje;3.70
6160;Ciasta pakowane 90;12;Pieczywo;3.95
6161;Drobne artykuły RTV 272;5;Niespożywcze;8.95
6162;Pozostałe desery mleczne 186;17;Spożywka świeża;1.77
6163;Przekąski za 2 zł 83;16;Słone przekąski;1.99
6164;Worki na śmieci 97;5;Niespożywcze;3.37
6166;Ciastka nieczekoladowe 289;15;Słodycze;4.94
6167;Cukier, słodziki 15;2;Artykuły spożywcze;6.77
6168;Przekąski za 2 zł 58;16;Słone przekąski;1.98
6170;Przekąski za 2 zł 95;16;Słone przekąski;2.00
6171;Chusteczki higieniczne 82;5;Niespożywcze;5.99
6172;Letnie kosmetyki 79;5;Niespożywcze;15.11
6173;Ciastka nieczekoladowe 277;15;Słodycze;7.88
6174;Chipsy duże powyżej 101g 244;16;Słone przekąski;4.74
6175;Ciastka nieczekoladowe 165;15;Słodycze;4.85
6176;Herbatki, soki dla dzieci 53;5;Niespożywcze;5.34
6177;Znicze, wkłady 210;5;Niespożywcze;2.99
6178;Bombonierki 64;15;Słodycze;17.16
6179;Warzywa inne 95;18;Warzywa & Owoce & Rośliny;10.44
6180;Żabka Cafe, Freshcafe REG 128;6;Żabka Cafe;5.99
6181;Napoje niegazowane do 0,5 L 316;11;Napoje;5.87
6182;Bombonierki 20;15;Słodycze;6.04
6184;Nabiał REG 30;17;Spożywka świeża;3.72
6185;Napoje izotoniczne powyżej 0,5 L 54;11;Napoje;5.37
6187;Mięso wieprzowe luz 65;17;Spożywka świeża;3.54
6189;Desery dla dzieci 80;5;Niespożywcze;2.22
6190;Mięso wieprzowe luz 27;17;Spożywka świeża;13.83
6191;Przekąski orzechowe 132;16;Słone przekąski;7.46
6192;Kanapki długoterminowe 89;3;Szybkie przekąski;6.99
6193;Przetwory owocowe do ciast i deserów 1;2;Artykuły spożywcze;6.00
6194;Kabanosy 96;17;Spożywka świeża;8.34
6196;Sery sałatkowe 1;17;Spożywka świeża;4.29
6198;Makarony 624;2;Artykuły spożywcze;4.32
6199;Czekolady małe 231;15;Słodycze;3.38
6200;Kanapki długoterminowe 19;3;Szybkie przekąski;7.02
6201;Ciastka nieczekoladowe 262;15;Słodycze;3.77
6202;Wino czerwone słodkie 39;20;Wino;17.32
6203;Parówki 81;17;Spożywka świeża;5.09
6204;Pozostałe dania mrożone mączne 14;4;Mrożonki;6.65
6205;Gumy stiki 41;15;Słodycze;3.29
6206;Herbata czarna ekspresowa 32;2;Artykuły spożywcze;4.99
6208;Żabka Cafe, Freshcafe REG 129;6;Żabka Cafe;6.71
6209;Warzywa, owoce, rośliny REG 231;18;Warzywa & Owoce & Rośliny;2.39
6210;Panini 18;6;Żabka Cafe;5.09
6211;Hot-dog 74;6;Żabka Cafe;2.99
6212;Zupy chińskie 199;2;Artykuły spożywcze;2.08
6213;Dania gotowe REG 63;10;Dania gotowe;9.03
6214;Sery żółte kostka 7;17;Spożywka świeża;23.96
6215;Rajstopy, podkolanówki 26;5;Niespożywcze;6.99
6216;Soki świeże 45;3;Szybkie przekąski;2.99
6217;Owoce egzotyczne 1;18;Warzywa & Owoce & Rośliny;1.44
6218;Przekąski orzechowe 127;16;Słone przekąski;3.05
6219;Artykuły do żywności 6;5;Niespożywcze;34.99
6220;Warzywa, owoce, rośliny REG 215;18;Warzywa & Owoce & Rośliny;11.21
6221;Wino czerwone wytrawne 300;20;Wino;20.34
6222;Napoje izotoniczne powyżej 0,5 L 43;11;Napoje;1.99
6223;Mięso, wędliny, garmażerka REG 2;17;Spożywka świeża;12.48
6224;Przekąski za 2 zł 20;16;Słone przekąski;2.00
6225;Piwo smakowe puszka 34;13;Piwo;4.58
6226;Mleko UHT 57;17;Spożywka świeża;2.82
6227;Wino czerwone wytrawne 272;20;Wino;33.06
6228;Owsianki instant 37;2;Artykuły spożywcze;5.58
6229;Dezodoranty męskie spray 48;5;Niespożywcze;3.99
6230;Śledź, przetwory 209;17;Spożywka świeża;5.40
6231;Pieczywo REG 40;12;Pieczywo;1.51
6232;Piwo smakowe puszka 21;13;Piwo;14.06
6233;Pozostałe sezonowe 210;5;Niespożywcze;3.99
6234;Rajstopy, podkolanówki 22;5;Niespożywcze;4.74
6235;Pieczywo REG 85;12;Pieczywo;2.40
6239;Soki świeże 62;3;Szybkie przekąski;5.45
6240;Dodatki do ciast i deserów 70;2;Artykuły spożywcze;1.29
6241;Pasztety 7;2;Artykuły spożywcze;2.31
6242;Owsianki instant 36;2;Artykuły spożywcze;5.56
6243;Przekąski orzechowe 129;16;Słone przekąski;7.94
6244;Brandy, koniak 12;1;Alkohol;49.99
6245;Czekolady małe 173;15;Słodycze;4.03
6246;Sosy do podgrzania 127;2;Artykuły spożywcze;4.76
6248;Dania gotowe warzywno-mięsne 267;2;Artykuły spożywcze;7.99
6249;Zupy mrożone 80;4;Mrożonki;5.99
6251;Przetwory z warzyw 1053;2;Artykuły spożywcze;5.49
6252;Tradycyjne zestawy obiadowe 56;10;Dania gotowe;6.61
6253;Cydr powyżej 0,5 L 5;20;Wino;8.71
6254;Pozostałe ryby i przetwory rybne 123;17;Spożywka świeża;4.81
6256;Ciastka czekoladowe 166;15;Słodycze;7.99
6257;Pozostałe sezonowe 184;5;Niespożywcze;14.99
6258;Gumy stiki 48;15;Słodycze;3.08
6259;Przekąski za 2 zł 21;16;Słone przekąski;2.00
6260;Wino białe półwytrawne 39;20;Wino;16.35
6261;Wino czerwone wytrawne 275;20;Wino;19.34
6262;Nabiał REG 165;17;Spożywka świeża;2.09
6263;Humus 6;3;Szybkie przekąski;6.78
6264;Żelki, żujki, pianki 138;15;Słodycze;3.07
6266;Kawa z kawomatu 55;6;Żabka Cafe;2.69
6267;Herbata mrożona do 1 L 1;11;Napoje;3.49
6268;Lody na patyku 243;21;Lody;3.14
6270;Ciastka impulsowe 29;15;Słodycze;1.86
6271;Dżemy, konfitury 52;2;Artykuły spożywcze;4.11
6272;Produkty odpiekane słodkie 31;6;Żabka Cafe;2.90
6273;Herbata owocowa ekspresowa 80;2;Artykuły spożywcze;5.47
6274;Mięso wołowe luz 46;17;Spożywka świeża;1.00
6275;Rum 11;1;Alkohol;63.85
6276;Piwo jasne mainstream puszka 82;13;Piwo;2.80
6277;Pozostałe ryby, przetwory rybne 67;2;Artykuły spożywcze;6.56
6279;Ryże 10;2;Artykuły spożywcze;3.28
6280;Pudding 101;17;Spożywka świeża;2.97
6281;Kiełbasy suche i wędzone luz 71;17;Spożywka świeża;18.90
6282;Ciastka nieczekoladowe 81;15;Słodycze;3.33
6283;Przetwory z warzyw 623;2;Artykuły spożywcze;3.05
6284;Napoje witaminowe 31;11;Napoje;4.49
6285;Sery twarogowe 39;17;Spożywka świeża;3.01
6286;Oczyszczanie twarzy 75;5;Niespożywcze;9.72
6287;Ciastka nieczekoladowe 319;15;Słodycze;7.97
6288;Nabiał REG 25;17;Spożywka świeża;4.42
6290;Kanapki długoterminowe 104;3;Szybkie przekąski;7.01
6292;Kawa mielona 101-250 g 22;2;Artykuły spożywcze;12.44
6293;Kremy, masła czekoladowe 43;2;Artykuły spożywcze;8.02
6294;Woda niegazowana do 1 L 12;11;Napoje;1.49
6295;Piwo smakowe butelka 25;13;Piwo;3.88
6296;Pozostałe produkty mączne 6;10;Dania gotowe;5.17
6297;Dania gotowe mączne 9;10;Dania gotowe;7.02
6298;Surówki REG 69;3;Szybkie przekąski;13.01
6299;Jogurty smakowe małe do 200 g 314;17;Spożywka świeża;1.68
6300;Karma dla psa sucha przekąski 19;5;Niespożywcze;3.69
6301;Chipsy duże powyżej 101g 243;16;Słone przekąski;5.01
6302;Bakalie 343;2;Artykuły spożywcze;9.80
6303;Tradycyjne zestawy obiadowe 36;10;Dania gotowe;7.77
6304;Cukierki, praliny 5;15;Słodycze;8.13
6305;Żelki, żujki, pianki 30;15;Słodycze;4.20
6306;Napoje niegazowane do 0,5 L 345;11;Napoje;2.61
6307;Piwo smakowe puszka 41;13;Piwo;2.24
6308;Przekąski orzechowe 124;16;Słone przekąski;6.77
6309;Piwo jasne ekonomiczne butelka 7;13;Piwo;1.98
6310;Akcesoria kosmetyczne 107;5;Niespożywcze;1.49
6311;Soki i nektary do 0,5 L 29;11;Napoje;1.49
6312;Żabka Cafe, Freshcafe REG 42;6;Żabka Cafe;8.84
6313;Ciastka nieczekoladowe 300;15;Słodycze;3.96
6314;Soki przecierowe do 0,5 L 25;11;Napoje;1.35
6316;Wafle impulsowe 156;15;Słodycze;1.45
6317;Pozostałe niespożywcze 5677;5;Niespożywcze;15.00
6318;Napoje gazowane flavoured 0,6-1,4 L 28;11;Napoje;3.50
6319;Surówki REG 8;3;Szybkie przekąski;4.19
6320;Lody rożki 23;21;Lody;3.39
6321;Makarony 145;2;Artykuły spożywcze;3.64
6323;Kisiele 21;2;Artykuły spożywcze;1.38
6324;Żabka Cafe, Freshcafe REG 73;6;Żabka Cafe;11.90
6325;Warzywa korzeniowe 27;18;Warzywa & Owoce & Rośliny;0.99
6326;Książki dla dzieci, kolorowanki 148;5;Niespożywcze;6.27
6327;Hot-dog 59;6;Żabka Cafe;3.11
6328;Zupy chińskie 87;2;Artykuły spożywcze;2.49
6329;Kabanosy 64;17;Spożywka świeża;4.99
6330;Art. Spożywcze REG 1;2;Artykuły spożywcze;3.47
6331;Przekąski orzechowe 126;16;Słone przekąski;5.92
6332;Napoje niegazowane do 0,5 L 128;11;Napoje;5.14
6333;Wafle ryżowe 74;2;Artykuły spożywcze;2.88
6334;Płatki, śniadaniowe EKO 27;2;Artykuły spożywcze;6.49
6335;Pozostałe produkty 8274;5;Niespożywcze;0.99
6336;Makarony 677;2;Artykuły spożywcze;5.18
6337;Draże impulsowe 110;15;Słodycze;5.06
6338;Kawa rozpuszczalna 101-200 g 43;2;Artykuły spożywcze;19.99
6339;Wyroby mięsne luz 87;17;Spożywka świeża;22.72
6340;Sałatki warzywne 20;3;Szybkie przekąski;1.93
6341;Soki świeże REG 24;3;Szybkie przekąski;3.75
6342;Jogurty smakowe małe do 200 g 317;17;Spożywka świeża;1.77
6343;Piwo jasne mainstream puszka 5;13;Piwo;3.51
6344;Napoje gazowane typu cola powyżej 1,4 L 70;11;Napoje;3.99
6345;Napoje mleczne 53;17;Spożywka świeża;4.49
6348;Surówki świeże 35;3;Szybkie przekąski;3.60
6349;Lody na patyku 264;21;Lody;3.23
6351;Wino białe półsłodkie 21;20;Wino;17.37
6352;Karma dla kota mokra saszetki 32;5;Niespożywcze;2.39
6353;Chipsy duże powyżej 101g 260;16;Słone przekąski;5.46
6355;Herbata mrożona puszka 14;11;Napoje;1.80
6356;Chipsy duże powyżej 101g 251;16;Słone przekąski;4.24
6358;Chleb gatunkowy 449;12;Pieczywo;2.73
6359;Surówki świeże 37;3;Szybkie przekąski;3.44
6360;Produkty długoterminowe pakowane 15;6;Żabka Cafe;3.85
6361;Rogale impulsowe 1;15;Słodycze;2.48
6362;Lizaki impulsowe 119;15;Słodycze;1.99
6363;Owoce cytrusowe 44;18;Warzywa & Owoce & Rośliny;5.81
6364;Musli 79;2;Artykuły spożywcze;4.90
6365;Ketchupy 148;2;Artykuły spożywcze;2.29
6366;Pieluchy 28;5;Niespożywcze;4.39
6367;Bombonierki 312;15;Słodycze;13.92
6368;Dania mrożone rybne 70;4;Mrożonki;9.54
6369;Sałaty 30;18;Warzywa & Owoce & Rośliny;5.49
6371;Mąki, skrobia ziemniaczana 18;2;Artykuły spożywcze;3.49
6372;Ciasta do przygotowania 113;2;Artykuły spożywcze;5.25
6373;Dżemy, konfitury 338;2;Artykuły spożywcze;7.58
6374;Pozostałe wędliny luz 164;17;Spożywka świeża;16.85
6375;Pozostałe pieczywo świeże 187;12;Pieczywo;2.19
6377;Napoje gazowane typu cola 0,6-1,4 L 20;11;Napoje;4.08
6378;Ciastka nieczekoladowe 261;15;Słodycze;7.58
6380;Soki i nektary do 0,5 L 224;11;Napoje;2.17
6381;Zabawki dla dzieci 736;5;Niespożywcze;18.99
6382;Wódki czyste premium do 0,5 L 4;1;Alkohol;26.87
6383;Wódki czyste ekonomiczne do 0,2 L 10;1;Alkohol;9.98
6384;Produkty rozmrażane nieodpiekane 38;6;Żabka Cafe;7.21
6385;Sushi, Onigiri 14;3;Szybkie przekąski;4.83
6387;Ciasta świeże CL 14;6;Żabka Cafe;15.99
6388;Piwo jasne premium butelka 81;13;Piwo;3.89
6389;Warzywa, owoce, rośliny REG 209;18;Warzywa & Owoce & Rośliny;4.89
6390;Jogurty smakowe duże powyżej 201 g 89;17;Spożywka świeża;3.82
6391;Pieczywo REG 75;12;Pieczywo;3.38
6392;Czekolady małe 94;15;Słodycze;5.58
6394;Bułka gatunkowa odpiekana 44;12;Pieczywo;1.11
6395;Wino białe wytrawne 126;20;Wino;26.99
6396;Warzywa, owoce, rośliny REG 279;18;Warzywa & Owoce & Rośliny;4.19
6397;Napoje witaminowe 5;11;Napoje;2.24
6398;Napoje energetyczne do 0,4 L 34;11;Napoje;2.79
6399;Warzywa, owoce, rośliny REG 218;18;Warzywa & Owoce & Rośliny;7.90
6400;Książki dla dzieci, kolorowanki 143;5;Niespożywcze;5.67
6402;Lody rożki 31;21;Lody;1.92
6403;Napoje mleczne 6;17;Spożywka świeża;2.34
6404;Ciastka nieczekoladowe 305;15;Słodycze;1.65
6405;Przekąski orzechowe 77;16;Słone przekąski;3.93
6406;Wódki czyste mainstream powyżej 0,75 L 5;1;Alkohol;49.28
6409;Wielkanoc 51;5;Niespożywcze;14.88
6410;Draże impulsowe 251;15;Słodycze;2.51
6412;Gumy stiki 22;15;Słodycze;2.97
6413;Kiełbasy świeże luz 222;17;Spożywka świeża;15.99
6414;Serek 3;17;Spożywka świeża;3.45
6415;Makarony 132;2;Artykuły spożywcze;4.10
6416;Wino białe półsłodkie 23;20;Wino;13.09
6417;Sery twarogowe 371;17;Spożywka świeża;3.49
6418;Bułka zwykła 14;12;Pieczywo;0.94
6420;Dania gotowe mięsne 85;10;Dania gotowe;6.90
6421;Lody rożki 27;21;Lody;2.99
6422;Wyroby mięsne luz 13;17;Spożywka świeża;9.19
6423;Soki i nektary powyżej 0,5 L 101;11;Napoje;4.41
6425;Wódki gatunkowe mainstream do 0,5 L 121;1;Alkohol;23.91
6427;Piwo jasne mainstream butelka 58;13;Piwo;2.77
6428;Zabawki dla dzieci 641;5;Niespożywcze;29.99
6429;Wafle impulsowe 34;15;Słodycze;2.20
6430;Chleb gatunkowy 430;12;Pieczywo;4.06
6431;Wino czerwone wytrawne 111;20;Wino;19.99
